game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_detail,x_coord,y_coord,event_team,event_player_1,event_player_2,event_player_3,home_goalie,away_goalie,plus_player_1,minus_player_2,plus_player_2,minus_player_3,plus_player_3,minus_player_4,plus_player_4,minus_player_5,plus_player_5,plus_player_6,minus_player_1,minus_player_6,home_skaters,away_skaters
18507534,2017-11-05,BUF,MET,NA,NA,151,3,5,23,3277,0,Penalty,Major Charging 4,NA,NA,BUF,Sarah Casorso,Jessica Sibley,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
18507534,2017-11-05,BUF,MET,NA,NA,151,3,4,32,3328,51,Shot,NA,12.68,52.08,BUF,Corinne Buie,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
18507534,2017-11-05,BUF,MET,NA,NA,151,3,2,40,3440,112,Turnover,NA,65.24,50,BUF,Taylor Accursi,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507534,2017-11-05,BUF,MET,NA,NA,152,3,2,34,3446,6,Faceoff,NA,62.17,75,MET,Miye D'Oench,Kourtney Kunichika,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507534,2017-11-05,BUF,MET,NA,NA,154,3,2,34,3446,0,Penalty,Minor Roughing 2,59.51,67.08,MET,Jenny Ryan,Jenny Ryan,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507534,2017-11-05,BUF,MET,NA,NA,155,3,2,34,3446,0,Penalty,Major Grabbing the Facemask 4,59.92,80.83,BUF,Jess Jones,Katherine Donohue,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507534,2017-11-05,BUF,MET,NA,NA,156,3,2,34,3446,0,Penalty,Game Misconduct with Zero Minutes Grabbing the Facemask 0,61.76,75.42,BUF,Jess Jones,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507534,2017-11-05,BUF,MET,NA,NA,153,3,2,5,3475,29,Goal,NA,89.98,40,MET, Kelsey  Koelzer,Miye D'Oench,NA,Amanda Leveille,Katie  Fitzgerald,Miye D'Oench,Hayley  Scamurra, Kelsey  Koelzer,Colleen  Murphy,Michelle Picard,NA,NA,NA,NA,NA,Kourtney Kunichika,NA,3,4
18507534,2017-11-05,BUF,MET,NA,NA,157,3,2,5,3475,0,Faceoff,NA,49.49,50,BUF,Corinne Buie,Tatiana Rafter,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
18507534,2017-11-05,BUF,MET,NA,NA,157,3,1,53,3487,12,Shot,NA,8.18,60.42,BUF,Sarah  Edney,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
18507534,2017-11-05,BUF,MET,NA,NA,157,3,1,28,3512,25,Shot,NA,80.58,52.92,MET,Rebecca Morse,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
18507456,2017-11-19,BUF,MET,0,0,1,1,20,0,0,0,Faceoff,NA,49.49,50,MET,Erika  Lawler,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,2,1,19,26,34,34,Faceoff,NA,38.04,74.58,MET,Tatiana Rafter,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,3,1,18,54,66,32,Shot,NA,84.25,45.42,MET,Tatiana Rafter,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,4,1,18,23,97,31,Turnover,NA,71.78,6.25,BUF,Corinne Buie,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,5,1,17,55,125,28,Shot,NA,16.36,71.25,BUF,Katherine Donohue,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,6,1,17,55,125,0,Faceoff,NA,16.77,74.17,MET,Erika  Lawler,Kristin Lewicki,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,7,1,17,17,163,38,Faceoff,NA,83.44,28.33,MET,Alexa Gruschow,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,8,1,16,38,202,39,Shot,NA,12.68,52.08,BUF,Sarah  Edney,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,9,1,16,30,210,8,BlockedShot,NA,79.14,47.08,BUF,Hayley  Scamurra,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,10,1,16,24,216,6,Penalty,1 Tripping 2,79.55,52.5,BUF,Sarah  Edney,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,11,1,16,24,216,0,Faceoff,NA,83.44,27.92,BUF,Rebecca  Vint,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,12,1,15,56,244,28,Shot,NA,90.59,55.42,MET,Jenny Ryan,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,0,0,13,1,15,51,249,5,Faceoff,NA,83.23,74.58,BUF,Hayley  Scamurra,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,0,0,14,1,15,11,289,40,Faceoff,NA,62.17,74.58,MET,Alexa Gruschow,Kristin Lewicki,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,0,0,15,1,14,46,314,25,BlockedShot,NA,71.17,37.5,BUF,Jess Jones,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,0,0,16,1,14,27,333,19,Shot,NA,76.69,35.83,MET,Courtney Burke,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,0,0,17,1,14,15,345,12,Shot,NA,75.87,70.83,MET,Jenny Ryan,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,18,1,13,59,361,16,Shot,NA,10.02,45.42,BUF,Sarah  Edney,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,19,1,13,39,381,20,Shot,NA,28.22,67.08,BUF,Jacquie Greco,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,21,1,13,37,383,2,Faceoff,NA,16.97,74.58,MET,Erika  Lawler,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,20,1,12,15,465,82,Shot,NA,91.41,57.08,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,21,1,12,12,468,3,BlockedShot,NA,83.44,52.92,BUF,Corinne Buie,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,22,1,11,12,528,60,Faceoff,NA,16.77,27.92,BUF,Maddie  Elia,Tatiana Rafter,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,23,1,10,1,599,71,Faceoff,NA,61.96,74.58,MET,Alexa Gruschow,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,24,1,9,50,610,11,Shot,NA,74.03,73.33,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,25,1,9,38,622,12,Shot,NA,71.78,72.92,MET,Kiira Dosdall,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,26,1,9,27,633,11,Shot,NA,83.03,52.5,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,27,1,9,27,633,0,Faceoff,NA,83.44,73.75,BUF,Kristin Lewicki,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,0,28,1,8,37,683,50,Faceoff,NA,62.17,28.75,MET,Alexa Gruschow,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,1,29,1,7,55,725,42,Goal,NA,86.71,56.25,MET,Bray Ketchum, Kelsey  Koelzer,Michelle Picard,Amanda Leveille,Katie  Fitzgerald,Michelle Picard,Taylor Accursi, Kelsey  Koelzer,Jordyn Burns,Bray Ketchum,Lisa Chesson,Alexa Gruschow,Rebecca  Vint,Miye D'Oench,NA,Corinne Buie,NA,5,5
18507456,2017-11-19,BUF,MET,0,1,30,1,7,55,725,0,Faceoff,NA,50.31,50.42,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,1,31,1,7,22,758,33,Faceoff,NA,16.56,27.08,BUF,Rebecca  Vint,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,0,2,32,1,6,40,800,42,Goal,NA,89.37,51.25,MET,Alexa Gruschow,Michelle Picard,Miye D'Oench,Amanda Leveille,Katie  Fitzgerald,Ashley Johnston,Katherine Donohue,Rebecca Morse,Kristin Lewicki,Alexa Gruschow,Jess Jones,Miye D'Oench,Lisa Chesson,Michelle Picard,NA,Jordyn Burns,NA,5,5
18507456,2017-11-19,BUF,MET,0,2,33,1,6,40,800,0,Faceoff,NA,50.1,50.42,MET,Tatiana Rafter,Kristin Lewicki,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,34,1,6,5,835,35,Goal,NA,10.43,52.5,BUF,Katherine Donohue,Kristin Lewicki,Jess Jones,Amanda Leveille,Katie  Fitzgerald,Sarah Casorso,Rebecca Morse,Jess Jones,Cheeky Herr,Katherine Donohue,Michelle Picard,Kristin Lewicki, Kelsey  Koelzer,Jordan  Ott,NA,Tatiana Rafter,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,35,1,6,5,835,0,Faceoff,NA,49.49,50.83,BUF,Maddie  Elia,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,36,1,4,25,935,100,Shot,NA,84.05,46.67,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,37,1,3,53,967,32,Shot,NA,80.78,26.67,MET,Rebecca Morse,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,38,1,3,53,967,0,Faceoff,NA,83.23,27.08,BUF,Kristin Lewicki,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,39,1,3,41,979,12,Shot,NA,11.66,58.75,BUF,Kristin Lewicki,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,40,1,3,41,979,0,Faceoff,NA,16.36,75,BUF,Maddie  Elia,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,41,1,3,31,989,10,Faceoff,NA,17.18,74.58,BUF,Maddie  Elia,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,1,2,42,1,3,3,1017,28,Shot,NA,19.63,69.58,BUF,Maddie  Elia,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,43,1,3,1,1019,2,Goal,NA,11.25,56.67,BUF,Kourtney Kunichika,Hayley  Scamurra,Maddie  Elia,Amanda Leveille,Katie  Fitzgerald,Kourtney Kunichika,Alexa Gruschow,Jordan  Ott,Miye D'Oench,Jacquie Greco,Michelle Picard,Maddie  Elia,Bray Ketchum,Hayley  Scamurra,NA, Kelsey  Koelzer,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,44,1,3,1,1019,0,Faceoff,NA,50.31,50.42,BUF,Rebecca  Vint,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,45,1,2,45,1035,16,Faceoff,NA,83.44,75,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,46,1,2,11,1069,34,Faceoff,NA,16.56,27.92,MET,Tatiana Rafter,Kristin Lewicki,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,47,1,1,39,1101,32,Shot,NA,72.19,26.67,MET,Courtney Burke,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,48,1,0,41,1159,58,Turnover,NA,28.63,84.58,BUF,Kourtney Kunichika,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,50,2,20,0,1200,41,Faceoff,NA,49.9,50.42,MET,Alexa Gruschow,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,51,2,19,26,1234,34,Shot,NA,9.61,45.83,BUF,Hayley  Scamurra,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,52,2,19,24,1236,2,Faceoff,NA,16.16,27.08,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,53,2,18,58,1262,26,Faceoff,NA,16.77,27.5,BUF,Maddie  Elia,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,54,2,18,54,1266,4,Shot,NA,27.2,23.33,BUF,Sarah Casorso,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,55,2,18,54,1266,0,Faceoff,NA,16.77,27.08,BUF,Maddie  Elia,Alexa Gruschow,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,56,2,18,48,1272,6,BlockedShot,NA,21.48,33.33,MET,Bray Ketchum,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,57,2,18,17,1303,31,BlockedShot,NA,80.17,40,BUF,Hayley  Scamurra,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,58,2,17,57,1323,20,Shot,NA,24.54,42.5,BUF,Sarah Casorso,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,59,2,17,57,1323,0,Penalty,1 Tripping 2,44.99,49.58,MET,Alexa Gruschow,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,60,2,17,57,1323,0,Faceoff,NA,16.36,74.17,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,61,2,17,51,1329,6,Faceoff,NA,38.45,27.5,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
18507456,2017-11-19,BUF,MET,2,2,62,2,17,14,1366,37,Shot,NA,17.18,31.25,BUF,Corinne Buie,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
18507456,2017-11-19,BUF,MET,2,2,63,2,17,14,1366,0,Faceoff,NA,16.57,27.5,BUF,Katherine Donohue,Tatiana Rafter,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
18507456,2017-11-19,BUF,MET,2,2,64,2,16,45,1395,29,BlockedShot,NA,18.61,71.67,MET, Kelsey  Koelzer,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
18507456,2017-11-19,BUF,MET,2,2,65,2,15,42,1458,63,Shot,NA,88.55,43.33,MET,Alexa Gruschow,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,66,2,15,8,1492,34,Shot,NA,90.8,38.33,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,67,2,15,6,1494,2,Faceoff,NA,83.03,26.25,MET,Erika  Lawler,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,72,2,12,0,1620,126,Shot,NA,71.37,46.67,MET,Courtney Burke,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,68,2,12,47,1633,13,Shot,NA,90.39,29.17,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,69,2,12,47,1633,0,Faceoff,NA,83.03,26.25,MET,Erika  Lawler,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,70,2,12,28,1652,19,Penalty,1 Hooking 2,95.1,15.42,BUF,Maddie  Elia,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,71,2,12,28,1652,0,Faceoff,NA,83.64,73.75,MET,Alexa Gruschow,Rebecca  Vint,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,73,2,11,2,1738,86,Turnover,NA,56.85,67.92,MET,Erika  Lawler,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507456,2017-11-19,BUF,MET,2,2,74,2,10,22,1778,40,Shot,NA,81.8,48.75,MET,Harrison Browne,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,75,2,10,22,1778,0,Faceoff,NA,83.44,73.33,MET,Alexa Gruschow,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,76,2,10,17,1783,5,Shot,NA,73.62,32.92,MET,Ashley Johnston,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,77,2,10,10,1790,7,Shot,NA,71.37,72.5,MET,Kiira Dosdall,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,78,2,10,5,1795,5,BlockedShot,NA,79.14,58.75,BUF,Jordan  Ott,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,79,2,9,28,1832,37,Shot,NA,80.17,68.33,MET,Miye D'Oench,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,80,2,9,10,1850,18,Faceoff,NA,61.35,26.67,BUF,Rebecca  Vint,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,81,2,8,5,1915,65,Shot,NA,82.62,63.33,MET,Cheeky Herr,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,82,2,7,5,1975,60,Shot,NA,90.8,39.58,MET,Alexa Gruschow,Amanda Leveille,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,83,2,6,36,2004,29,Shot,NA,11.86,64.17,BUF,Rebecca  Vint,Katie  Fitzgerald,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,84,2,6,36,2004,0,Faceoff,NA,16.16,72.92,BUF,Rebecca  Vint,Erika  Lawler,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,85,2,6,30,2010,6,Penalty,1 Tripping 2,22.91,93.33,MET,Harrison Browne,NA,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,86,2,6,30,2010,0,Faceoff,NA,16.57,74.17,MET,Erika  Lawler,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507456,2017-11-19,BUF,MET,2,2,87,2,6,8,2032,22,Faceoff,NA,16.57,74.17,MET,Alexa Gruschow,Maddie  Elia,NA,Amanda Leveille,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4
